Name,AAV,catcher,year,Age,stayed_same_team,G,PA,HR,R,RBI,AVG,OBP,SLG,GDP,H,OPS,PlayerId,G_2,PA_2,HR_2,R_2,RBI_2,AVG_2,OBP_2,SLG_2,GDP_2,H_2,OPS_2,SB_success,SB_success_2,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,BABIP_2,wOBA_2,wRC+_2,Off_2,Def_2,BsR_2,WAR_2,wRAA_2,UBR_2,WPA_2,Clutch_2,Barrel%_2,HardHit%_2,xBA_2,xSLG_2
"Carlos Gomez",4.733238156,False,2018,32,False,105,426,17,51,51,0.255434782,0.340425531,0.461956521,3,94,0.802382052,4881,118,453,13,45,53,0.231143552,0.297777777,0.384428223,11,95,0.682206,72.22222222222221,78.26086956521739,0.336244541,0.34332403730838856,105.08061545648471,3.2687706789794184,3.1239123344421387,0.5984046920202672,2.0364166081034334,8.065736842886619,0.7000000476837158,0.2584914267063141,-0.5049050905304484,0.07630522,0.35341365,0.246,0.44,0.312977099,0.296023321,83.35628419,-7.073295618,-5.966066748,1.979075388,0.237528478,-8.408627871,-0.200000048,-1.85292995,-0.627116609,0.0647482,0.32014388,0.209,0.345
"Eduardo Nu̱ez",4.733238156,False,2018,31,True,114,491,12,60,58,0.312633832,0.340816326,0.460385438,11,146,0.801201764,6848,141,595,16,73,67,0.287522603,0.325463743,0.432188065,8,159,0.757651808,77.41935483870968,80,0.332506203,0.34205200270730624,111.72857664011028,9.253438549882482,-9.40315891802311,2.140577302314341,1.64189976802615,8.753432983367453,0.10000001639127731,0.010068356990814209,-0.6602841893134633,0.01682692,0.32211538,0.259,0.356,0.314285714,0.323566456,100.6643476,2.771271243,0.292271793,2.312550396,2.333148629,2.661794132,-1.700000018,-0.666424066,-1.025470262,0.0422833,0.36997886,0.255,0.39
"Matt Adams",4.733238156,False,2018,29,False,131,367,20,46,65,0.274336283,0.318801089,0.522123893,5,93,0.840924982,9393,118,327,16,37,54,0.249158249,0.308868501,0.471380471,5,74,0.780248972,0,0,0.310638297,0.3460980250361216,110.22243943594853,3.8197355247947584,-11.860760748386383,-1.0021578329615295,0.45556640822809846,7.828028374436052,0.30000000447034836,0.676689863204956,-0.05908741039285603,0.10588235,0.4,0.27,0.507,0.285714285,0.330512777,106.1130935,0.108841111,-2.748012543,-2.353088025,0.792441205,3.343889036,-2.599999964,0.113713838,-0.51222661,0.09589041,0.4109589,0.238,0.468
"Neil Walker",4.733238156,False,2018,32,False,111,448,14,59,49,0.264935064,0.362416107,0.438961038,9,102,0.801377145,7539,113,458,23,57,55,0.281553398,0.347161572,0.475728155,11,116,0.822889727,0,75,0.297297297,0.346120048105047,114.76640727866668,5.458338598214949,-0.07544824481010437,-3.044224184472114,2.068780881547838,9.539403355640287,0.7999999523162842,1.702888399362564,0.7448670151250851,0.04501608,0.31189711,0.259,0.418,0.301948051,0.350886438,123.5447447,11.2883375,-3.304250121,-1.992523073,2.304437503,12.38317971,-1.099999994,1.246291637,0.004041613,0.0694864,0.37462236,0.27,0.487
"Jarrod Dyson",4.43741077125,False,2018,33,False,111,390,5,56,30,0.251445086,0.323834196,0.349710982,3,87,0.673545178,4866,107,337,1,46,25,0.277591973,0.340425531,0.387959866,4,83,0.728385397,80,81.08108108108108,0.284722222,0.29603684072693187,85.6228694813419,-2.3419316892303037,7.981103599071503,4.57608628179878,1.8430976183409813,-8.178769084324639,2.5000000596046448,-0.09557265043258667,0.9141516697765959,0.01346801,0.18181818,0.25,0.331,0.315384615,0.316212613,95.40725459,5.88757917,5.486097813,7.74588044,2.331885573,-0.530430498,1.700000107,0.548298061,1.026066426,0.00371747,0.21561338,0.262,0.316
"Howie Kendrick",4.1415833865,False,2018,34,True,91,334,9,40,41,0.314754098,0.368263473,0.475409836,8,96,0.843673309,4229,146,543,8,65,40,0.254620123,0.32596685,0.36550308,20,124,0.69146993,70.58823529411765,83.33333333333334,0.378260869,0.3612648518142586,120.1542306741278,7.342749226536405,-5.508097171783447,-1.309114741627127,1.325533064580637,11.380582874804539,-0.3999999314546585,-0.40818405244499445,-1.28001153375806,0.07531381,0.34309623,0.272,0.454,0.300518134,0.303447513,90.10985505,-2.892967734,-2.384420276,3.721109171,1.224368685,-6.574231148,4,0.139983952,0.315245972,0.05583756,0.4213198,0.268,0.416
"Lucas Duda",4.1415833865,False,2018,32,False,127,491,30,50,64,0.217494089,0.32179226,0.4964539,9,92,0.81824616,2502,47,172,7,20,23,0.228758169,0.302325581,0.411764705,1,35,0.714090286,0,0,0.238461538,0.34115755238483864,114.30588224836465,5.674793814241697,-13.64834913611412,-3.435165365226567,0.8595713385717618,8.4213310423566,-4.100000202655792,-0.5117876529693604,-1.7321394169684328,0.1137931,0.44137931,0.238,0.485,0.25,0.303910354,92.07097618,-2.287360797,-1.794816613,-0.607725768,0.141312739,-2.016755353,-0.699999988,-0.282411754,-0.829770913,0.07563025,0.45378151,0.264,0.481
"Cameron Maybin",3.84575600175,False,2018,31,False,114,450,10,63,35,0.227848101,0.318485523,0.364556962,12,90,0.683042485,5223,94,391,4,65,43,0.315186246,0.383033419,0.418338108,8,110,0.801371527,80.48780487804879,71.42857142857143,0.273972602,0.3001968525350094,87.09623438636085,-1.4328330076787612,0.5704213380813599,5.73146830778569,1.3932255907932805,-7.873808765925839,2.899999901652336,0.8762156814336777,1.3375047556145487,0.0330033,0.32673267,0.233,0.349,0.38267148,0.351526277,120.7894252,12.5011099,-6.816157579,2.741485808,1.93739084,10.77810282,2.200000092,2.295886517,0.717441601,0.02826855,0.3180212,0.264,0.358
"Colby Rasmus",3.549928617,False,2018,31,False,37,129,9,17,23,0.280991735,0.317829457,0.578512396,1,34,0.896341853,9893,107,417,15,38,54,0.205962059,0.286057692,0.35501355,5,76,0.641071242,100,80,0.367647058,0.3650756412603724,132.49779000854477,5.188314383743523,0.24659574031829834,0.015958464704453945,0.9649142870957863,4.810340537583648,0,0.014051822945475578,-0.38403847930073765,0.12987013,0.45454545,0.256,0.538,0.257383966,0.281584269,76.98411079,-11.46766687,6.941287041,0.055654253,0.983276766,-12.57168904,-1.299999952,-1.21535027,-0.174087075,0.07905138,0.36758893,0.223,0.406
"Jon Jay",3.549928617,False,2018,33,False,141,433,2,65,34,0.295514511,0.374418604,0.374670184,11,112,0.749088788,5227,90,373,2,49,26,0.291066282,0.338709677,0.389048991,5,101,0.727758668,75,100,0.367892976,0.33033232973666043,101.39803966267338,2.296618114940967,-6.48646879196167,1.5185737176798284,1.0647100489346204,3.4510855546855885,3.900000214576721,1.5684181451797485,1.2210981797998803,0.00328947,0.22368421,0.277,0.358,0.370786516,0.318782354,99.05611423,2.361427639,-9.208878338,2.795033379,0.511515229,0.203834316,2.799999997,-0.323360234,-0.024754634,0.01111111,0.23333333,0.256,0.342
"Rene Rivera",3.3132667091999997,True,2018,34,False,74,237,10,23,35,0.252293577,0.305084745,0.43119266,4,55,0.736277405,3648,65,207,6,12,26,0.221621621,0.291262135,0.34054054,4,41,0.631802675,0,0,0.323741007,0.3100396543101691,92.19429145141588,-5.565857386441138,7.542290613055229,-3.188154044561088,1.007713364231305,-2.1508836627390053,-2.4000000059604645,-0.5536419302225113,-0.34971406730138443,0.09333333,0.36,0.251,0.456,0.275590551,0.273051198,71.395479,-8.098474467,13.14362752,-0.806052694,1.188444671,-7.698142163,-0.399999999,-0.95917052,-0.336783651,0.04477612,0.29104478,0.226,0.353
"Alcides Escobar",2.9582738474999997,False,2018,31,True,162,629,6,71,54,0.250417362,0.27170418,0.357262103,14,150,0.628966283,6310,162,682,7,57,55,0.260596546,0.291666666,0.350078492,16,166,0.641745158,36.36363636363637,80.95238095238095,0.29090909,0.2687395215994302,61.201300198320524,-29.828024276166595,13.88973331451416,0.2821092144586146,0.48111275579455437,-27.680367804232425,5.5999999940395355,-1.3603997230529785,1.3488101861604782,0.01968504,0.20866142,0.253,0.355,0.294990723,0.277725021,68.95604308,-23.56564766,12.81943369,1.854337801,1.266225387,-22.73272176,-1.399999976,-2.304902554,-0.054129636,0.01258993,0.17446043,0.244,0.322
"Nick Hundley",2.9582738474999997,True,2018,34,True,101,303,9,27,35,0.243902439,0.272425249,0.418118466,6,70,0.690543715,3376,83,317,10,30,48,0.25951557,0.319620253,0.439446366,12,75,0.759066619,0,0,0.306532663,0.28897055814098754,78.0135203836251,-9.999668101864614,-0.5012214183807373,-1.43727196007967,-0.008261070673100335,-8.161098334091463,-1.399999976158142,-0.63863605260849,-0.23803596616596367,0.07619048,0.40952381,0.238,0.404,0.302325581,0.323078477,84.10104153,-6.138862528,-4.681074858,0.068322497,-0.076669538,1.29699472,0.200000048,-0.046965815,0.376828479,0.04867257,0.37168142,0.248,0.382
"Eric Sogard",2.8399428935999995,False,2018,32,True,94,299,3,37,18,0.273092369,0.392617449,0.37751004,7,68,0.770127489,7927,94,299,3,37,18,0.273092369,0.392617449,0.37751004,7,68,0.770127489,50,50,0.311004784,0.3433117961158624,108.62566210837366,1.923656878246466,3.995705246925354,-1.391168236732483,1.61230113060678,5.658074003829161,-0.800000011920929,0.8882681727409363,0.2810347209792574,0.01408451,0.22535211,0.268,0.353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Chris Young",2.366619078,False,2018,34,False,90,276,7,30,25,0.234567901,0.322463768,0.386831275,4,57,0.709295043,3882,76,227,9,29,24,0.275862068,0.352422907,0.497536945,4,56,0.849959852,60,66.66666666666666,0.274725274,0.30994417270024616,86.80204353590209,-4.486280775821417,-7.063011407852173,0.008004510775208473,-0.24230473185894819,-2.5488718461306976,0.19999998807907104,-1.2622640132904053,-0.7456539928925292,0.03174603,0.31216931,0.234,0.358,0.326388888,0.364008507,125.029051,7.08061714,-5.506899834,0.25905105,0.948186678,8.595429792,0.399999976,-0.106952026,-0.562955529,0.04575163,0.36601307,0.231,0.385
"Jose Reyes",2.366619078,False,2018,35,True,145,561,15,75,58,0.245508982,0.314748201,0.413173652,3,123,0.727921853,1736,60,279,8,45,24,0.266666666,0.326164874,0.443137254,3,68,0.769302128,80,81.81818181818183,0.263414634,0.3124253939937901,94.78439136404775,0.014517036917135684,-4.61002254486084,3.7751837647520006,1.4623482693267882,-4.006203472429439,1.2999999523162842,-0.013936408795416355,-0.30627148986332636,0.02325581,0.24186047,0.238,0.346,0.301507537,0.329166299,108.9923473,4.603090831,-0.488058686,1.513193628,1.327233981,2.543056677,1.100000024,1.717046022,0.959891752,0.04347826,0.26086957,0.245,0.369
"Leonys Martin",2.07079169325,False,2018,30,False,49,138,3,14,9,0.171875,0.231884057,0.28125,2,22,0.513134057,11846,143,576,15,72,47,0.247104247,0.305944055,0.378378378,10,128,0.684322433,63.63636363636363,80,0.206521739,0.2236095488506512,35.38695763234194,-11.128292108821675,3.9704804234206676,-0.09104601293802261,-0.2566512772504579,-11.332862022268579,0.5,-0.91547791659832,0.021894622352396365,0.03157895,0.31578947,0.211,0.344,0.31301939,0.297708552,88.93684622,-5.115969205,13.53346324,2.534979383,2.858429066,-9.70145661,1.999999881,1.185693622,1.833443075,0.05,0.31315789,0.223,0.332
"Miguel Montero",1.5383024007,True,2018,34,False,76,213,6,24,16,0.216216216,0.309859154,0.345945945,6,40,0.655805099,3364,86,284,8,33,33,0.215767634,0.327464788,0.356846473,8,52,0.684311261,100,100,0.253731343,0.28883385067840794,74.91732904140761,-7.823448645621978,1.3998095989227295,-1.2989449608139694,0.07590434297106627,-5.713376901317828,-0.7000000178813934,0.28693993389606476,0.5871899176210489,0.05714286,0.25,0.18,0.336,0.24858757,0.298646145,82.90070765,-7.302218262,12.39284134,-1.32136384,1.443248595,-4.563636154,-1.600000046,0.592071712,0.60143545,0.04324324,0.24864865,0.196,0.315
"Andres Blanco",1.3016404929,False,2018,34,False,80,144,3,10,13,0.192307692,0.256944444,0.292307692,1,25,0.549252136,1907,90,209,4,26,21,0.252631578,0.315789473,0.405263157,7,48,0.72105263,100,40,0.231578947,0.24280762010150486,43.31373931161283,-10.496789869998423,0.49252746999263763,-0.005296935327351093,-0.5029260781164856,-9.488222308602957,0.10000002384185791,-1.1721420288085938,-0.3051775494677629,0.03061224,0.23469388,0.191,0.291,0.301369863,0.313389325,93.1864762,-1.980774632,-3.51516524,-0.226955444,0.11693514,-0.8158617,0.5,0.357949942,-0.140392184,0.02,0.35333333,0.244,0.333
"Chase Utley",1.183309539,False,2018,39,True,127,353,8,43,34,0.236245954,0.323863636,0.404530744,3,73,0.72839438,1679,138,565,14,79,52,0.251953125,0.319148936,0.396484375,0,129,0.715633311,85.71428571428571,50,0.264227642,0.3162321727722883,96.02535607061382,-1.0594067526851298,-4.331395603716373,0.7439013095572591,0.6714262752373666,-1.386833600686908,0.9999999403953552,0.5827063918113708,0.1203391994649704,0.03921569,0.28235294,0.241,0.402,0.299479166,0.311932047,95.79445513,-2.778233405,-3.864547849,0.148192095,1.156206398,-2.884965366,0.299999952,0.740915895,0.630499876,0.04010025,0.3358396,0.259,0.389
"Danny Valencia",1.183309539,False,2018,33,False,130,500,15,54,66,0.255555555,0.314,0.411111111,16,115,0.725111111,6364,130,517,17,72,51,0.286624203,0.346228239,0.445859872,11,135,0.792088111,50,50,0.311526479,0.3106220061779022,95.59869148394404,-4.267459513514225,-6.723909020423889,-1.5522916801273823,0.5494658560563007,-4.33151541453499,-3.1999999284744263,-0.9325982332229614,-0.7444738964137,0.05059524,0.37202381,0.242,0.381,0.346041055,0.341831222,116.7614999,8.25414123,-9.30478549,-2.150264369,1.685535092,10.11536296,-0.700000018,0.280281484,-0.530269646,0.0698324,0.40502793,0.277,0.469
"Mark Reynolds",1.183309539,False,2018,34,False,148,593,30,82,97,0.267307692,0.352445193,0.486538461,12,139,0.838983654,7619,118,441,14,61,53,0.282442748,0.35600907,0.450381679,6,111,0.806390749,66.66666666666666,33.33333333333333,0.342767295,0.3574858600333408,104.81933587127537,0.09942340774541591,-14.425581932067871,-3.57372840680182,0.603393403397352,18.31455286702221,-2.6999999582767487,-0.373839795589447,-0.6656272742962226,0.07758621,0.3591954,0.224,0.421,0.360594795,0.348502215,101.1348329,-2.299871753,-6.94501555,-2.916235729,0.487251411,11.05593264,-2.099999934,0.837501943,0.439956156,0.06007067,0.3745583,0.227,0.386
"Peter Bourjos",1.183309539,False,2018,31,False,100,203,5,27,15,0.223404255,0.272277227,0.382978723,2,42,0.65525595,2578,123,383,5,40,23,0.250704225,0.291777188,0.388732394,6,89,0.680509582,55.55555555555556,60,0.282442748,0.2802008145516462,74.44591760475072,-6.218903764038751,-0.5497335195541382,0.1814089259132743,-0.006439054674097722,-6.96999580960668,0.8999999165534973,-0.49864625930786133,0.2928540731521455,0.02919708,0.27007299,0.213,0.32,0.323076923,0.291235965,78.34382326,-7.076467458,0.550507545,3.138742919,0.576880672,-8.496369621,3.200000048,-0.668014228,-0.212958712,0.02214022,0.32841328,0.227,0.321
"Craig Gentry",1.0649785851,False,2018,34,True,77,117,2,17,11,0.257425742,0.333333333,0.386138613,1,26,0.719471946,9571,14,39,0,2,2,0.147058823,0.236842105,0.176470588,2,5,0.413312693,55.55555555555556,0,0.315789473,0.3140203764564113,92.32872293468559,-0.6667255480730709,0.12978363037109375,0.4406588329002261,0.3311152378546878,-0.6780388924250182,0.4000000059604645,-0.10425001382827759,-0.30827996306997585,0.02469136,0.2345679,0.272,0.39,0.178571428,0.198646876,19.25106485,-3.836932251,0.574742347,-0.055857511,-0.198360791,-3.844800807,0.200000003,-0.15794611,0.187543821,0,0.10344828,0.18,0.226
"Pedro Alvarez",1.0649785851,False,2018,31,True,14,34,1,4,4,0.313,0.353,0.438,0,10,0.79,2495,109,376,22,43,49,0.249,0.322,0.504,6,84,0.826,0,100,0.428571428,0.3415115440593046,111.1318688826749,-0.6957765853995959,-0.7154381349682808,-1.1627496844157577,-0.028702173225597614,0.5917401640643796,-0.5000000074505806,0.11441798508167267,-0.020376883650407684,0.09090909,0.59090909,0.262,0.424,0.281818181,0.349125845,118.9593643,9.204369917,-11.21135926,0.645321808,1.098737514,9.619861178,1,0.453277826,-0.990328814,0.11983471,0.49173554,0.262,0.501
"Ichiro Suzuki",0.88748215425,False,2018,44,False,136,215,3,19,20,0.25510204,0.317757009,0.331632653,2,50,0.649389662,1101,143,365,1,48,22,0.290519877,0.35359116,0.376146788,4,95,0.729737948,50,83.33333333333334,0.297468354,0.2867916047293256,76.89528740741221,-6.803246604620249,-3.307545304298401,-0.4186123860999942,-0.2705690143317684,-6.186216391033263,-0.30000001192092896,0.38142600655555725,1.4423254219216077,0.00617284,0.11728395,0.225,0.293,0.328671328,0.320463371,102.3068339,2.409255506,1.25526619,1.372262201,1.560554181,0.705757405,-0.300000012,0.638067961,0.825642651,0.00689655,0.2,0.264,0.331
"Ryan Flaherty",0.88748215425,False,2018,31,False,23,43,0,5,4,0.210526315,0.302325581,0.236842105,0,8,0.539167686,7888,74,176,3,16,15,0.216560509,0.291428571,0.318471337,1,34,0.609899908,0,100,0.285714285,0.2526382609855297,50.34517052733543,-2.564648688384283,-1.569872185587883,0.06970943324267864,-0.27016211673217927,-2.4765644805365685,0,-0.07117791473865509,0.21888120452189286,0,0.21428571,0.194,0.235,0.289719626,0.269374167,64.14875119,-8.006743342,2.233875483,-0.430903113,0.020002189,-7.079289431,-0.300000012,-0.800566196,0.013409814,0.05405405,0.35135135,0.203,0.316
"Jace Peterson",0.8519828680799999,False,2018,28,False,89,215,2,15,17,0.215053763,0.317757009,0.317204301,4,40,0.63496131,12325,115,408,7,45,29,0.254285714,0.349753694,0.365714285,9,89,0.715467979,100,50,0.279411764,0.28046472123448885,66.31714971347874,-8.101945332808846,-4.952218592166901,1.2057955730706453,-0.5635125094117657,-7.33413340300178,0.5,-0.12770995497703552,0.28572001784812817,0.03597122,0.33093525,0.238,0.367,0.29602888,0.316573966,95.12286565,-1.310617289,3.081084967,1.140091096,1.506551063,-0.520527478,0.199999988,-0.26428026,-0.357806505,0.02447552,0.32517483,0.265,0.384
"Chris Stewart",0.6804029849249998,True,2018,36,False,51,144,0,8,4,0.183206106,0.241134751,0.221374045,3,24,0.462508796,3878,34,113,1,10,7,0.214285714,0.31858407,0.285714285,2,21,0.604298355,0,0,0.220183486,0.20723586210182735,21.949933712530548,-14.23251704890379,3.5939311385154724,0.21298895310610533,-0.5660580726890901,-13.810871745646981,0.5000000149011612,-0.8309438824653625,0.31912423034070403,0,0.16071429,0.223,0.288,0.243902439,0.271233792,66.30065321,-5.006949124,1.108285666,-0.317015673,-0.031596138,-4.371828268,-0.899999954,-1.020739675,-0.627840447,0,0.27710843,0.218,0.284
"Yoenis Cespedes",32.205308134999996,False,2017,31,True,132,543,31,72,86,0.279749478,0.35359116,0.530271398,14,134,0.883862558,13110,159,676,35,101,105,0.290679304,0.328402366,0.541864139,14,184,0.870266505,75,58.333333333333336,0.297687861,0.369085776,135.7382207,23.60155034,-8.427172422,-0.298538199,3.315911531,22.83580751,0.400000006,3.237479687,0.777740563,0.09549072,0.47745358,0.282,0.529,0.322510822,0.367211867,134.7588289,31.07970724,2.25186491,3.776745844,5.835319105,29.20841897,4.199999891,2.324407279,-0.408940788,0.10462777,0.44869215,0.294,0.546
"Edwin Encarnacion",23.42204228,False,2017,34,False,160,702,42,99,127,0.262895174,0.35663338,0.529118136,22,158,0.885751516,2151,146,624,39,94,111,0.276515151,0.371794871,0.556818181,14,146,0.928613052,100,60,0.27039627,0.373205917,136.1872311,28.67501246,-17.54885006,-1.825442466,3.572410932,31.90918074,-1.100000143,1.397461653,-1.830939486,0.11228814,0.41101695,0.263,0.536,0.266832917,0.391517523,150.1588855,34.42698325,-12.18274498,-1.792045192,4.525335819,39.04480323,-1.700000077,3.49817729,-0.514353551,0.08863636,0.43863636,0.264,0.517
"Jose Bautista",21.665389109,False,2017,36,True,116,517,22,68,69,0.234042553,0.365570599,0.451536643,21,99,0.817107242,1887,153,666,40,108,114,0.250460405,0.376876876,0.535911602,19,136,0.912788478,50,80,0.254966887,0.354529783,123.3517599,10.77020984,-9.755049944,-3.724983453,1.896798898,15.53267369,-1.5,1.163337827,0.384596005,0.08024691,0.45679012,0.252,0.432,0.237037037,0.388506867,148.0800041,39.02341841,-11.69034338,1.968739517,5.211149213,40.07065006,2,3.796969891,-0.271792922,0.12134831,0.45842697,0.26,0.514
"Carlos Beltran",18.737633824,False,2017,40,False,151,593,29,73,93,0.295289855,0.337268128,0.512681159,19,163,0.849949287,589,133,531,19,57,67,0.276150627,0.337099811,0.470711297,12,132,0.807811108,100,0,0.31455399,0.358216147,122.2944376,12.97580047,-13.69340229,-2.897420655,1.983166117,19.63287979,-1.999999881,1.731968135,-0.375941345,0.06373626,0.38461538,0.268,0.434,0.297368421,0.346356773,119.2052649,12.05983471,-12.91322374,0.258825434,1.751140587,14.06416705,0.199999988,0.461306483,-0.47210056,0.04260652,0.41854637,0.274,0.448
"Justin Turner",18.737633824,False,2017,32,True,151,622,27,79,90,0.275179856,0.339228295,0.492805755,16,153,0.83203405,5235,126,439,16,55,60,0.293506493,0.369863013,0.49090909,10,113,0.860772103,80,71.42857142857143,0.293023255,0.352955093,123.2797144,16.3615005,6.533163905,-1.471925571,4.362094202,17.87906891,-0.100000001,2.800836563,-0.14040739,0.0809628,0.40919037,0.276,0.486,0.321192052,0.371475479,140.7905006,20.84990454,2.63290751,-0.01557513,3.93191629,20.43862982,0.300000012,1.725030422,-0.536466731,0.05642633,0.37931034,0.287,0.481
"Ian Desmond",16.395429596,False,2017,31,False,156,677,22,107,86,0.2848,0.335302806,0.4464,11,178,0.781702806,6885,156,641,19,69,62,0.233276157,0.289763779,0.384219554,9,136,0.673983333,77.77777777777779,72.22222222222221,0.349775784,0.335688164,102.7469581,4.267273354,6.680712938,2.034448993,3.467488147,9.814121967,3.799999803,2.59194231,1.241603447,0.07264957,0.43376068,0.258,0.424,0.307086614,0.294367035,82.8596739,-7.32929666,0.828173161,5.472824324,1.411674044,-9.65096666,3.299999952,-1.749113917,-1.385581716,0.06403941,0.408867,0.218,0.362
"Matt Holliday",15.224327482,False,2017,37,False,110,426,20,48,62,0.246073298,0.321596244,0.460732984,9,94,0.782329228,1873,73,277,4,24,35,0.279475982,0.393501805,0.410480349,9,64,0.803982154,0,66.66666666666666,0.253424657,0.335319875,109.3338279,2.786235536,-11.31833076,-2.110832541,0.511415324,6.046043359,-1.500000045,1.377740383,-0.050628416,0.08012821,0.4775641,0.264,0.468,0.33519553,0.351075547,124.9268077,4.490620748,-4.696607471,-3.554846114,0.886366755,8.381110608,-2.500000119,1.10629046,0.506945712,0.04371585,0.3989071,0.264,0.376
"Mark Trumbo",14.638776425,False,2017,31,True,159,667,47,94,108,0.256117455,0.316341829,0.533442088,14,157,0.849783917,6876,142,545,22,62,64,0.261811023,0.310091743,0.448818897,12,133,0.75891064,100,0,0.277777777,0.358144128,125.1573233,19.83740188,-23.34523678,-0.309307222,1.954452705,22.02852378,-1.099999994,1.325890303,-0.24932015,0.14672686,0.4469526,0.267,0.549,0.312676056,0.327247697,107.3054736,2.589419743,-9.845054775,-2.035292212,1.085264823,6.10701199,-2.299999975,-0.924869999,-1.467968479,0.09018568,0.4270557,0.252,0.442
"Carlos Gomez",13.467674311,False,2017,31,True,118,453,13,45,53,0.231143552,0.297777777,0.384428223,11,95,0.682206,4881,115,477,12,61,56,0.255172413,0.314345991,0.409195402,5,111,0.723541393,78.26086956521739,65.38461538461539,0.312977099,0.296023321,83.35628419,-7.073295618,-5.966066748,1.979075388,0.237528478,-8.408627871,-0.200000048,-1.85292995,-0.627116609,0.0647482,0.32014388,0.209,0.345,0.306501547,0.315472723,97.90045229,4.016961662,1.742164552,5.163238649,2.206182657,0.780377374,3.800000012,0.957459986,0.795335975,0.04733728,0.33136095,0.244,0.395
"Kendrys Morales",12.882123254,False,2017,34,False,154,618,30,65,93,0.26344086,0.326860841,0.467741935,20,147,0.794602776,8610,158,639,22,81,106,0.289982425,0.361502347,0.485061511,24,165,0.846563858,0,0,0.283292978,0.338899328,110.9990619,4.467680471,-16.39862621,-3.693593755,0.923111153,10.59636068,-1.700000286,-0.505279899,-1.018469027,0.10158014,0.496614,0.291,0.555,0.319196428,0.363856476,130.6316117,14.73271121,-15.84157302,-7.917644932,2.098611498,25.85987866,-4.800000429,2.693254232,0.251821707,0.08510638,0.47021277,0.285,0.504
"Michael Saunders",10.539919026,False,2017,30,False,140,558,24,70,57,0.253061224,0.337522441,0.47755102,14,124,0.815073461,9981,9,36,0,2,3,0.193548387,0.305555555,0.193548387,1,6,0.499103942,33.33333333333333,0,0.32051282,0.347523374,118.5364933,12.39668328,-8.334590673,-0.022002226,2.350589896,13.53844192,1.399999976,-1.734954238,-3.021831222,0.07418398,0.44510386,0.234,0.404,0.285714285,0.242198841,47.05317376,-2.927270066,1.800828993,-0.721568445,0.005299477,-2.042676152,-0.699999988,0.090279981,0.178402673,0.04761905,0.38095238,0.192,0.284
"Mike Napoli",9.954367969,False,2017,35,False,150,645,34,92,101,0.238779174,0.33488372,0.464991023,15,133,0.799874743,3057,133,469,18,46,50,0.223587223,0.324093816,0.41031941,11,91,0.734413226,83.33333333333334,50,0.296407185,0.342533488,110.9072866,4.454655942,-14.54094064,-3.992106716,1.205396621,12.99351296,-5.399999902,0.640375853,-0.895066876,0.13043478,0.38586957,0.22,0.471,0.268382352,0.321158295,98.98719696,-3.241661461,-9.175454974,-2.691991293,0.308699769,3.007967062,-2.000000089,-0.780558236,-1.851091417,0.07586207,0.38965517,0.204,0.387
"Jason Castro",9.564000598057033,True,2017,30,False,113,376,11,41,32,0.209726443,0.306666666,0.376899696,9,69,0.683566362,8722,104,375,11,38,31,0.210682492,0.282666666,0.364985163,5,71,0.647651829,66.66666666666666,0,0.297435897,0.300801351,90.1913567,-6.662600359,22.27995348,-2.234569517,2.901127955,-5.373321825,-2.700000137,-0.724651873,0.107586059,0.09178744,0.40096618,0.219,0.404,0.280373831,0.28373367,80.04146187,-8.507983618,19.63315725,0.15294232,2.481501417,-8.832254833,-0.400000006,-0.827217638,-0.214534334,0.04,0.32,0.211,0.343
"Jon Jay",9.368816912,False,2017,32,False,90,373,2,49,26,0.291066282,0.338709677,0.389048991,5,101,0.727758668,5227,79,245,1,25,10,0.209523809,0.305785123,0.257142857,7,44,0.56292798,100,0,0.370786516,0.318782354,99.05611423,2.361427639,-9.208878338,2.795033379,0.511515229,0.203834316,2.799999997,-0.323360234,-0.024754634,0.01111111,0.23333333,0.256,0.342,0.245714285,0.253360919,57.91865073,-12.91902328,2.844980717,-0.905772091,-0.265972744,-11.71638217,1,-2.242131948,-0.853244877,0.01675978,0.29050279,0.24,0.309
"Luis Valbuena",8.783265855,False,2017,31,False,90,342,13,38,40,0.260273972,0.356932153,0.458904109,5,76,0.815836262,4969,132,493,25,62,56,0.223502304,0.310344827,0.437788018,13,97,0.748132845,50,100,0.315,0.350541471,124.3760481,8.226737259,-1.030809581,-1.782552371,1.921979501,9.149477087,-0.300000012,1.770247936,0.470883332,0.07407407,0.30092593,0.229,0.405,0.235294117,0.324743505,108.3590723,2.355078551,-3.874001682,-2.413723895,1.548700049,4.543562058,-1.300000072,-1.371793866,-2.24322594,0.07250755,0.3897281,0.237,0.437
