Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Shawn Armstrong","- - -",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shawn Armstrong",12857,542888
"Matt Strahm","BOS",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Strahm",13799,621381
"Mike Ford","- - -",50,149,3,9,10,0,0.114093959,0.268456375,0.20610687,0.302013422,0.312977099,1,0,27,0.614990521,"Mike Ford",15585,645801
"Nabil Crismatt","SDP",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nabil Crismatt",17732,622503
"Tyler Stephenson","CIN",50,183,6,24,35,1,0.06557377,0.256830601,0.319277108,0.371584699,0.48192771,4,0,53,0.853512409,"Tyler Stephenson",17988,663886
"Garrett Stubbs","PHI",50,121,5,19,16,2,0.115702479,0.247933884,0.264150943,0.35,0.46226415,2,0,28,0.81226415,"Garrett Stubbs",18067,596117
"Enyel De Los Santos","CLE",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enyel De Los Santos",18403,660853
"Jonathan Loáisiga","NYY",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Loaisiga",19753,642528
"Eli Morgan","CLE",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eli Morgan",20203,669212
"Steven Wilson","SDP",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Wilson",20353,621051
"Yoshi Tsutsugo","PIT",50,193,2,11,19,0,0.098445595,0.259067357,0.170588235,0.248704663,0.229411764,3,0,29,0.478116427,"Yoshi Tsutsugo",27459,660294
"Jimmy Herget","LAA",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jimmy Herget",17556,623474
"Nick Pratto","KCR",49,182,7,18,20,0,0.104395604,0.362637362,0.183544303,0.270718232,0.386075949,6,0,29,0.656794181,"Nick Pratto",22117,668472
"Tucupita Marcano","PIT",49,177,2,18,13,2,0.056497175,0.24858757,0.20625,0.255813953,0.30625,1,1,33,0.562063953,"Tucupita Marcano",22871,672779
"Hirokazu Sawamura","BOS",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hirokazu Sawamura",27515,617228
"Jason Heyward","CHC",48,151,1,15,10,1,0.072847682,0.211920529,0.204379562,0.278145695,0.277372262,3,0,28,0.555517957,"Jason Heyward",4940,518792
"Jeurys Familia","- - -",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeurys Familia",5114,544727
"Matt Foster","CHW",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Foster",19647,641582
"Charles Leblanc","MIA",48,169,4,18,11,4,0.071005917,0.313609467,0.262820512,0.319526627,0.403846153,0,2,41,0.72337278,"Charles Leblanc",19813,641779
"Riley Adams","WSN",48,155,5,14,10,0,0.077419354,0.296774193,0.176056338,0.24516129,0.309859154,2,1,25,0.555020444,"Riley Adams",19864,656180
"Jose Barrero","CIN",48,174,2,13,10,4,0.051724137,0.436781609,0.151515151,0.195402298,0.206060606,4,1,25,0.401462904,"Jose Barrero",23378,676480
"Matt Carpenter","NYY",47,154,15,28,37,0,0.123376623,0.227272727,0.3046875,0.411764705,0.7265625,2,0,39,1.138327205,"Matt Carpenter",8090,572761
"Nick Martinez","SDP",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Martinez",12730,607259
"Anthony Rendon","LAA",47,193,5,15,24,2,0.119170984,0.18134715,0.228915662,0.32642487,0.379518072,7,0,38,0.705942942,"Anthony Rendon",12861,543685
"Ryan Thompson","TBR",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Thompson",16647,657044
"Aramis Garcia","CIN",47,115,1,6,4,0,0.026086956,0.295652173,0.212962962,0.24778761,0.259259259,4,1,23,0.507046869,"Aramis Garcia",16925,605244
"Jose Herrera","ARI",47,124,0,9,5,0,0.072580645,0.274193548,0.189189189,0.25,0.207207207,1,0,21,0.457207207,"Jose Herrera",17040,645444
"Taylor Clarke","KCR",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor Clarke",17611,664199
"Jose Cuas","KCR",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Cuas",17701,621016
"Alex Call","- - -",47,131,5,18,13,3,0.114503816,0.229007633,0.236842105,0.335877862,0.412280701,2,3,27,0.748158563,"Alex Call",19296,669743
"Eli White","TEX",47,117,3,16,10,12,0.094017094,0.35042735,0.2,0.273504273,0.304761904,0,1,21,0.578266177,"Eli White",19346,642201
"Nick Nelson","PHI",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Nelson",20153,656793
"Kevin Smith","OAK",47,151,2,9,13,4,0.046357615,0.278145695,0.179856115,0.216216216,0.302158273,5,0,25,0.518374489,"Kevin Smith",20242,675656
"Connor Brogdon","PHI",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connor Brogdon",21205,641401
"Lucas Gilbreath","COL",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucas Gilbreath",21290,656458
"Andre Pallante","STL",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andre Pallante",26108,669467
"Luis Cessa","CIN",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Cessa",13345,570666
"Corey Knebel","PHI",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corey Knebel",15010,608349
"Greg Allen","PIT",46,134,2,17,8,8,0.074626865,0.313432835,0.186440677,0.259541984,0.27118644,2,2,22,0.530728424,"Greg Allen",16623,656185
"Kirby Snead","OAK",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirby Snead",19179,669912
"Dylan Lee","ATL",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dylan Lee",19996,669276
"Stuart Fairchild","- - -",46,110,5,14,6,0,0.072727272,0.309090909,0.24742268,0.336363636,0.463917525,1,2,24,0.800281161,"Stuart Fairchild",20321,656413
"Brusdar Graterol","LAD",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brusdar Graterol",20367,660813
"Nick Sandlin","CLE",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Sandlin",20517,680704
"Michael Pérez","- - -",45,132,6,10,14,1,0.075757575,0.242424242,0.14876033,0.213740458,0.297520661,2,0,18,0.511261119,"Michael Perez",12977,605421
"Trevor Gott","MIL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Gott",15046,641627
"Magneuris Sierra","LAA",45,96,0,7,5,6,0.041666666,0.260416666,0.164835164,0.2,0.241758241,0,1,15,0.441758241,"Magneuris Sierra",17023,642423
"Keegan Akin","BAL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keegan Akin",19362,669211
"David Bednar","PIT",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David Bednar",19569,670280
"Reiver Sanmartin","CIN",45,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Reiver Sanmartin",19754,665665
"Alex Kirilloff","MIN",45,156,3,14,21,0,0.032051282,0.23076923,0.25,0.29032258,0.361111111,5,0,36,0.651433691,"Alex Kirilloff",20325,666135
"Robert Suarez","SDP",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Suarez",30115,663158
"Matt Barnes","BOS",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Barnes",12863,598264
"Roman Quinn","- - -",44,87,0,15,7,4,0.08045977,0.413793103,0.215189873,0.287356321,0.303797468,0,3,17,0.591153789,"Roman Quinn",13546,596451
"Travis Jankowski","- - -",44,64,0,11,2,3,0.125,0.15625,0.163636363,0.28125,0.163636363,0,0,9,0.444886363,"Travis Jankowski",13768,608671
"Buck Farmer","CIN",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buck Farmer",14814,571656
"Caleb Smith","ARI",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caleb Smith",14875,592761
"Drew Smith","NYM",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Smith",17755,622098
"Oswaldo Cabrera","NYY",44,171,6,21,19,3,0.087719298,0.257309941,0.246753246,0.311764705,0.428571428,1,2,38,0.740336133,"Oswaldo Cabrera",21707,665828
"Sam Huff","TEX",44,132,4,9,10,1,0.083333333,0.318181818,0.239669421,0.303030303,0.371900826,1,0,29,0.674931129,"Sam Huff",22209,669087
"Nate Eaton","KCR",44,122,1,16,12,11,0.081967213,0.245901639,0.264150943,0.330578512,0.386792452,2,1,28,0.717370964,"Nate Eaton",25055,681987
"Lorenzo Cain","MIL",43,156,1,17,9,2,0.051282051,0.23076923,0.179310344,0.23076923,0.234482758,4,2,26,0.465251988,"Lorenzo Cain",9077,456715
"Joe Kelly","CHW",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Kelly",9761,523260
"Aroldis Chapman","NYY",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aroldis Chapman",10233,547973
"Víctor Arano","WSN",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victor Arano",15915,644364
"Taylor Trammell","SEA",43,117,4,15,10,2,0.111111111,0.282051282,0.196078431,0.284482758,0.401960784,2,1,20,0.686443542,"Taylor Trammell",19960,666211
"Kyle Nelson","ARI",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Nelson",20515,669459
"Alcides Escobar","WSN",42,131,0,12,8,1,0.038167938,0.244274809,0.217741935,0.259541984,0.282258064,1,1,27,0.541800048,"Alcides Escobar",6310,444876
"Jake McGee","- - -",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake McGee",7550,459429
"Paolo Espino","WSN",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paolo Espino",8246,502179
"Tyler Matzek","ATL",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Matzek",10058,554431
"Stephen Piscotty","OAK",42,139,5,12,14,2,0.064748201,0.345323741,0.19047619,0.251798561,0.341269841,2,0,24,0.593068402,"Stephen Piscotty",13367,572039
"Chase De Jong","PIT",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase De Jong",15036,608328
"Kris Bryant","COL",42,181,5,28,14,0,0.093922651,0.14917127,0.30625,0.375690607,0.475,7,0,49,0.850690607,"Kris Bryant",15429,592178
"Colin Moran","CIN",42,128,5,11,23,0,0.125,0.234375,0.211009174,0.3046875,0.376146788,4,0,23,0.680834288,"Colin Moran",16909,592567
"Jalen Beeks","TBR",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jalen Beeks",17192,656222
"Skye Bolt","OAK",42,116,4,10,13,5,0.060344827,0.258620689,0.198113207,0.258620689,0.330188679,1,0,21,0.588809368,"Skye Bolt",17723,621450
"Josh Staumont","KCR",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Staumont",18335,622251
"José Quijada","LAA",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Quijada",19200,650671
"Jimmy Lambert","CHW",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jimmy Lambert",19541,669424
"Darick Hall","PHI",42,142,9,19,16,0,0.035211267,0.309859154,0.25,0.28169014,0.522058823,3,0,34,0.803748963,"Darick Hall",19717,669742
"Collin Snider","KCR",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Collin Snider",23307,676092
"Andrew Wantz","LAA",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Wantz",24933,681806
"Jake Lamb","- - -",41,111,3,13,6,0,0.099099099,0.342342342,0.216494845,0.315315315,0.391752577,4,1,21,0.707067892,"Jake Lamb",13329,571875
"Daniel Norris","- - -",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Norris",13475,596057
"Joel Payamps","- - -",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Payamps",14332,606303
"David Bote","CHC",41,127,4,15,12,1,0.047244094,0.354330708,0.258620689,0.314960629,0.431034482,3,0,30,0.745995111,"David Bote",14593,623520
"Austin Voth","- - -",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Voth",15047,608723
"Michael Rucker","CHC",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Rucker",19454,621074
"Vaughn Grissom","ATL",41,156,5,24,18,5,0.07051282,0.217948717,0.290780141,0.352564102,0.439716312,0,2,41,0.792280414,"Vaughn Grissom",26031,687093
"David Price","LAD",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David Price",3184,456034
"Tyler Duffey","MIN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Duffey",13758,608648
"Trevor Megill","MIN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Megill",17722,656730
"Andy Ibáñez","TEX",40,128,1,13,9,3,0.0703125,0.1640625,0.218487394,0.2734375,0.277310924,0,0,26,0.550748424,"Andy Ibanez",18819,628451
"Ron Marinaccio","NYY",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ron Marinaccio",23488,676760
"Terrin Vavra","BAL",40,103,1,14,12,0,0.116504854,0.184466019,0.258426966,0.339805825,0.337078651,2,1,23,0.676884476,"Terrin Vavra",24400,679631
"Shea Langeliers","OAK",40,153,6,14,22,0,0.058823529,0.346405228,0.218309859,0.261437908,0.429577464,4,0,31,0.691015372,"Shea Langeliers",25816,669127
"Matt Wisler","TBR",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Wisler",12804,605538
"Yunior Marte","SFG",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jackson Stephens",14420,623451
"José Leclerc","TEX",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Leclerc",14524,600917
"Reyes Moronta","- - -",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reyes Moronta",14966,606625
"Cole Sulser","MIA",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Sulser",15256,642121
"Austin Pruitt","OAK",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Pruitt",15290,643493
"Zack Littell","SFG",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Littell",15823,641793
"Génesis Cabrera","STL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Genesis Cabrera",17490,650893
"Art Warren","CIN",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Art Warren",18251,605521
"Bligh Madris","PIT",39,123,1,10,7,2,0.081300813,0.25203252,0.17699115,0.243902439,0.265486725,0,1,20,0.509389164,"Bligh Madris",20054,676632
"Dérmis Garcia","OAK",39,125,5,13,20,0,0.064,0.44,0.206896551,0.264,0.387931034,1,0,24,0.651931034,"Dermis Garcia",20926,660650
"Michael Papierski","- - -",39,103,1,7,4,0,0.097087378,0.252427184,0.142857142,0.227722772,0.186813186,4,0,13,0.414535958,"Michael Papierski",21386,657709
"John King","TEX",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John King",22051,667463
"Matt Brash","SEA",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Brash",25756,666374
"Tim Locastro","NYY",38,46,2,13,4,8,0.04347826,0.152173913,0.186046511,0.239130434,0.348837209,0,2,8,0.587967643,"Tim Locastro",15124,641796
"Hunter Harvey","WSN",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunter Harvey",15507,640451
"Justin Lawrence","COL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Lawrence",17639,664875
"James Karinchak","CLE",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Karinchak",20151,675916
"Seth Beer","ARI",38,126,1,4,9,0,0.087301587,0.246031746,0.189189189,0.277777777,0.243243243,3,0,21,0.52102102,"Seth Beer",20493,666179
"Jake Bird","COL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Bird",21267,656234
"Ehire Adrianza","- - -",37,110,0,8,7,1,0.1,0.227272727,0.175257731,0.263636363,0.206185567,2,0,17,0.46982193,"Ehire Adrianza",8418,501303
"Billy Hamilton","- - -",37,23,0,13,0,10,0.086956521,0.52173913,0.05,0.136363636,0.05,0,1,1,0.186363636,"Billy Hamilton",10199,571740
"Jonathan Davis","MIL",37,91,0,9,4,7,0.153846153,0.285714285,0.22368421,0.344444444,0.236842105,1,1,17,0.581286549,"Jonathan Davis",15104,641505
"Caleb Ferguson","LAD",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caleb Ferguson",19349,657571
"Mickey Moniak","- - -",37,112,3,13,8,1,0.035714285,0.392857142,0.16981132,0.207207207,0.301886792,0,0,18,0.509093999,"Mickey Moniak",19956,666160
"Mike Zunino","TBR",36,123,5,7,16,0,0.048780487,0.373983739,0.147826086,0.195121951,0.304347826,2,0,17,0.499469777,"Mike Zunino",13265,572287
"Austin Meadows","DET",36,147,0,9,11,0,0.108843537,0.115646258,0.25,0.346938775,0.328125,2,1,32,0.675063775,"Austin Meadows",15672,640457
"Miguel Andujar","- - -",36,140,1,13,17,4,0.035714285,0.192857142,0.234848484,0.257142857,0.31060606,1,1,31,0.567748917,"Miguel Andujar",15878,609280
"Jason Vosler","SFG",36,111,4,14,12,1,0.09009009,0.261261261,0.265306122,0.342342342,0.469387755,3,1,26,0.811730097,"Jason Vosler",16686,613564
"Zack Collins","- - -",36,108,4,9,11,0,0.083333333,0.379629629,0.154639175,0.231481481,0.319587628,0,0,15,0.551069109,"Zack Collins",19181,641470
"Zach Pop","- - -",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zach Pop",20185,647315
"Jhoulys Chacín","COL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jhoulys Chacin",2608,468504
"Manny Bañuelos","- - -",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manny Banuelos",5365,544365
"Andrelton Simmons","CHC",35,85,0,8,7,4,0.082352941,0.152941176,0.173333333,0.243902439,0.186666666,5,0,13,0.430569105,"Andrelton Simmons",10847,592743
"Mark Leiter Jr.","CHC",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mark Leiter Jr.",15551,643410
"Brad Keller","KCR",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brad Keller",15734,641745
"Tanner Banks","CHW",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanner Banks",16990,621383
"Jeff Hoffman","CIN",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeff Hoffman",17432,656546
"Jaime Barria","LAA",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jaime Barria",18356,642545
"Tommy Nance","MIA",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Nance",19178,667297
"Nick Solak","TEX",35,95,3,14,4,3,0.07368421,0.2,0.207317073,0.308510638,0.329268292,1,2,17,0.63777893,"Nick Solak",19294,669256
"Jordan Hicks","STL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Hicks",19618,663855
"Alan Trejo","COL",35,125,4,15,17,1,0.04,0.248,0.27118644,0.312,0.423728813,3,2,32,0.735728813,"Alan Trejo",20056,676701
"Dauri Moreta","CIN",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dauri Moreta",21101,664294
"Nick Maton","PHI",35,85,5,13,17,0,0.117647058,0.34117647,0.25,0.34117647,0.513888888,0,0,18,0.855065358,"Nick Maton",21635,665155
"Joe Barlow","TEX",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Barlow",22296,669618
"Joe Smith","MIN",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Smith",3281,501925
"Sandy León","- - -",34,86,0,6,4,0,0.15116279,0.313953488,0.169014084,0.297619047,0.211267605,2,0,12,0.508886652,"Sandy Leon",5273,506702
"Jason Castro","HOU",34,88,1,6,3,1,0.09090909,0.454545454,0.115384615,0.204545454,0.179487179,1,0,9,0.384032633,"Jason Castro",8722,488771
"Phil Gosselin","- - -",34,77,0,6,2,0,0.025974025,0.311688311,0.148648648,0.181818181,0.175675675,1,0,11,0.357493856,"Phil Gosselin",10953,594838
"Miguel Castro","NYY",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miguel Castro",15684,612434
"Ian Gibaut","- - -",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ian Gibaut",17871,664139
"Michael King","NYY",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael King",19853,650633
"Dany Jiménez","OAK",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dany Jimenez",21170,666204
"Kyle Stowers","BAL",34,98,3,11,11,0,0.051020408,0.295918367,0.252747252,0.306122448,0.417582417,3,0,23,0.723704865,"Kyle Stowers",26151,669065
"Gunnar Henderson","BAL",34,132,4,12,18,1,0.121212121,0.257575757,0.258620689,0.348484848,0.439655172,1,1,30,0.78814002,"Gunnar Henderson",26289,683002
"Robinson Canó","- - -",33,104,1,5,4,0,0.038461538,0.240384615,0.15,0.182692307,0.19,2,0,15,0.372692307,"Robinson Cano",3269,429664
"Craig Stammen","SDP",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Craig Stammen",7274,489334
"Miles Mikolas","STL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miles Mikolas",9803,571945
"Merrill Kelly","ARI",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Merrill Kelly",11156,518876
"Gerrit Cole","NYY",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerrit Cole",13125,543037
"Chris Flexen","SEA",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Flexen",13896,623167
"Yency Almonte","LAD",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yency Almonte",15068,622075
"Nick Pivetta","BOS",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Pivetta",15454,601713
"Austin Gomber","COL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Gomber",16561,596295
"Albert Abreu","- - -",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albert Abreu",17485,656061
"Jeffrey Springs","TBR",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeffrey Springs",17677,605488
"Corbin Burnes","MIL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corbin Burnes",19361,669203
"Adam Wainwright","STL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Wainwright",2233,425794
"Martín Pérez","TEX",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Perez",6902,527048
"Jordan Lyles","BAL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Lyles",7593,543475
"Garrett Richards","TEX",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garrett Richards",9784,572070
"Jose Quintana","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Quintana",11423,500779
"Robbie Ray","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robbie Ray",11486,592662
"Jameson Taillon","NYY",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jameson Taillon",11674,592791
"Jordan Weems","WSN",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Weems",13190,607179
"Ross Stripling","TOR",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ross Stripling",13273,548389
"José Berríos","TOR",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Berrios",14168,621244
"Anthony Banda","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Banda",14706,607455
"Tyler Danish","BOS",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Danish",15126,641501
"Marco Gonzales","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marco Gonzales",15467,594835
"Aaron Nola","PHI",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Nola",16149,605400
"Aaron Bummer","CHW",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Bummer",16258,607481
"Ryan Borucki","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Borucki",16350,621366
"Jordan Montgomery","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Montgomery",16511,656756
"Pablo López","MIA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pablo Lopez",17085,641154
"Dinelson Lamet","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dinelson Lamet",17186,659275
"Trent Thornton","TOR",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trent Thornton",17948,663423
"Logan Webb","SFG",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logan Webb",17995,657277
"Anthony Misiewicz","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Misiewicz",18152,664948
"Dylan Cease","CHW",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dylan Cease",18525,656302
"Sandy Alcantara","MIA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandy Alcantara",18684,645261
"Cal Quantrill","CLE",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cal Quantrill",19312,615698
"Luis Barrera","OAK",32,85,1,3,7,3,0.070588235,0.2,0.233766233,0.294117647,0.337662337,2,0,18,0.631779984,"Luis Barrera",19615,642456
"Tanner Houck","BOS",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanner Houck",19879,656557
"J.J. Matijevic","HOU",32,71,2,7,5,1,0.028169014,0.352112676,0.208955223,0.253521126,0.328358208,1,0,14,0.581879334,"J.J. Matijevic",20165,656695
"Drew Waters","KCR",32,109,5,14,18,0,0.110091743,0.366972477,0.239583333,0.324074074,0.479166666,1,0,23,0.80324074,"Drew Waters",20505,671221
"Yusei Kikuchi","TOR",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yusei Kikuchi",20633,579328
"Romy Gonzalez","CHW",32,109,2,15,11,0,0.018348623,0.357798165,0.238095238,0.256880733,0.352380952,3,1,25,0.609261685,"Romy Gonzalez",21562,663853
"Jonathan Aranda","TBR",32,87,2,10,6,0,0.091954022,0.264367816,0.192307692,0.275862068,0.32051282,1,0,15,0.596374888,"Jonathan Aranda",21837,666018
"Logan Gilbert","SEA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logan Gilbert",22250,669302
"Peyton Burdick","MIA",32,102,4,8,11,1,0.078431372,0.343137254,0.206521739,0.284313725,0.380434782,1,0,19,0.664748507,"Peyton Burdick",25459,680814
"Corbin Carroll","ARI",32,115,4,13,14,2,0.069565217,0.269565217,0.259615384,0.330434782,0.5,1,1,27,0.830434782,"Corbin Carroll",25878,682998
"Corey Kluber","TBR",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corey Kluber",2429,446372
"Charlie Morton","ATL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Charlie Morton",4676,450203
"Patrick Corbin","WSN",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patrick Corbin",9323,571578
"Kyle Gibson","PHI",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Gibson",10123,502043
"Jake Marisnick","PIT",31,82,2,9,6,2,0.048780487,0.292682926,0.233766233,0.271604938,0.389610389,2,1,18,0.661215327,"Jake Marisnick",11339,545350
"Tyler Anderson","LAD",31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tyler Anderson",12880,542881
